oTime,o,h,l,c,v
2023-07-12T11:30:00,124400.0,125650.0,124050.0,124780.0,29194
2023-07-12T12:00:00,124910.0,125490.0,124910.0,125300.0,32421
2023-07-12T12:30:00,125300.0,125650.0,125210.0,125640.0,23149
2023-07-12T13:00:00,125650.0,126500.0,125650.0,126000.0,11625
2023-07-12T13:30:00,125710.0,125980.0,125500.0,125980.0,33282
2023-07-12T14:00:00,125950.0,125950.0,125720.0,125890.0,17214
2023-07-12T14:30:00,125880.0,126470.0,125700.0,126470.0,23763
2023-07-15T09:00:00,127600.0,128900.0,125240.0,125870.0,63224
2023-07-15T09:30:00,126490.0,127000.0,126220.0,126230.0,40172
2023-07-15T10:00:00,126220.0,126450.0,126000.0,126030.0,23580
2023-07-15T10:30:00,126380.0,126380.0,125460.0,125790.0,38343
2023-07-15T11:00:00,125290.0,125290.0,124400.0,124400.0,107507
2023-07-15T11:30:00,124410.0,124410.0,123710.0,124000.0,23592
2023-07-15T12:00:00,123740.0,124000.0,123740.0,123940.0,21171
2023-07-15T12:30:00,123900.0,124410.0,123780.0,124020.0,842463
2023-07-15T13:00:00,124070.0,124410.0,124010.0,124390.0,12065
2023-07-15T13:30:00,124040.0,124300.0,124020.0,124020.0,9709
2023-07-15T14:00:00,124020.0,124290.0,124020.0,124290.0,3890
2023-07-15T14:30:00,124040.0,124290.0,124040.0,124040.0,876
2023-07-16T09:00:00,126900.0,126900.0,122610.0,122610.0,21121
2023-07-16T09:30:00,122610.0,122610.0,122300.0,122300.0,55188
2023-07-16T10:00:00,122200.0,122200.0,121000.0,121000.0,32255
2023-07-16T13:30:00,120920.0,121150.0,120900.0,121150.0,19046
2023-07-16T14:00:00,120950.0,121090.0,120950.0,121090.0,11346
2023-07-16T14:30:00,121080.0,121080.0,120900.0,120900.0,34586
2023-07-17T09:00:00,123340.0,123340.0,120710.0,120970.0,154546
2023-07-17T09:30:00,120970.0,120970.0,118900.0,118900.0,610266
2023-07-17T10:00:00,118150.0,119000.0,117800.0,118500.0,105489
2023-07-17T10:30:00,118040.0,118710.0,117970.0,118510.0,81846
2023-07-17T11:00:00,118510.0,118700.0,118400.0,118410.0,59890
2023-07-17T11:30:00,118690.0,120000.0,118410.0,119260.0,98960
2023-07-17T12:00:00,119990.0,123340.0,119310.0,121460.0,113247
2023-07-17T12:30:00,121460.0,122780.0,121000.0,121320.0,200270
2023-07-17T13:00:00,121400.0,121400.0,121320.0,121330.0,46112
2023-07-17T13:30:00,121390.0,121400.0,121340.0,121400.0,184800
2023-07-17T14:00:00,121400.0,122590.0,121400.0,121580.0,291307
2023-07-17T14:30:00,121570.0,121580.0,121540.0,121580.0,235387
2023-07-18T09:00:00,123000.0,124700.0,122000.0,123500.0,491397
2023-07-18T09:30:00,123500.0,123860.0,122900.0,122900.0,407417
2023-07-18T10:00:00,122990.0,122990.0,121500.0,121570.0,238248
2023-07-18T10:30:00,121590.0,121990.0,121550.0,121980.0,87676
2023-07-18T11:00:00,121860.0,123900.0,121810.0,123400.0,52529
2023-07-18T11:30:00,123010.0,123350.0,122960.0,123260.0,50994
2023-07-18T12:00:00,123260.0,124000.0,123150.0,123600.0,351470
2023-07-18T12:30:00,123610.0,123970.0,123540.0,123610.0,509916
2023-07-18T13:00:00,123590.0,123870.0,123500.0,123600.0,128487
2023-07-18T13:30:00,123600.0,123880.0,123500.0,123880.0,178957
2023-07-18T14:00:00,123890.0,124000.0,123520.0,124000.0,182969
2023-07-18T14:30:00,124000.0,124340.0,123950.0,124030.0,196977
2023-07-19T09:00:00,122140.0,124500.0,122140.0,123500.0,187600
2023-07-19T09:30:00,123500.0,124370.0,123300.0,124060.0,137590
2023-07-19T10:00:00,124120.0,124890.0,123950.0,124420.0,215662
2023-07-19T10:30:00,123970.0,124420.0,123970.0,124250.0,128905
2023-07-19T11:00:00,124270.0,124780.0,121400.0,121560.0,857498
2023-07-19T11:30:00,121600.0,122100.0,121200.0,121210.0,359076
2023-07-19T12:00:00,121210.0,121230.0,119670.0,120400.0,102886
2023-07-19T12:30:00,120400.0,120590.0,120010.0,120120.0,66616
2023-07-19T13:00:00,120150.0,120440.0,120150.0,120180.0,3684
2023-07-19T13:30:00,120500.0,120540.0,120150.0,120160.0,137433
2023-07-19T14:00:00,120190.0,120460.0,120190.0,120400.0,615
2023-07-19T14:30:00,120220.0,120500.0,120000.0,120500.0,42909
2023-07-22T09:00:00,120480.0,120480.0,118000.0,119500.0,213542
2023-07-22T09:30:00,119500.0,119950.0,119210.0,119950.0,66991
2023-07-22T10:00:00,119510.0,120000.0,119510.0,119720.0,18392
2023-07-22T10:30:00,120260.0,120260.0,119720.0,120000.0,23214
2023-07-22T11:00:00,119730.0,120120.0,119680.0,119680.0,57247
2023-07-22T11:30:00,119660.0,119660.0,119000.0,119020.0,176610
2023-07-22T12:00:00,119200.0,119370.0,118140.0,119000.0,42379
2023-07-22T12:30:00,119000.0,119330.0,118600.0,119180.0,64854
2023-07-22T13:00:00,119180.0,119180.0,118820.0,118850.0,8045
2023-07-22T13:30:00,118900.0,118990.0,118610.0,118990.0,10484
2023-07-22T14:00:00,118690.0,118970.0,118690.0,118960.0,2682
2023-07-22T14:30:00,118950.0,118950.0,118500.0,118600.0,42194
2023-07-23T09:00:00,118100.0,120970.0,118100.0,119020.0,15971
2023-07-23T09:30:00,119020.0,120400.0,119020.0,120120.0,63075
2023-07-23T10:00:00,120060.0,120250.0,119930.0,119930.0,20545
2023-07-23T10:30:00,120190.0,120270.0,119510.0,119640.0,5636
2023-07-23T11:00:00,119650.0,120100.0,119610.0,120100.0,7649
2023-07-23T11:30:00,120200.0,120200.0,119810.0,119830.0,35093
2023-07-23T12:00:00,120000.0,120000.0,119650.0,119660.0,81452
2023-07-23T12:30:00,119750.0,119760.0,119670.0,119730.0,10739
2023-07-23T13:00:00,119730.0,119730.0,119670.0,119670.0,450
2023-07-23T13:30:00,119670.0,119670.0,119650.0,119650.0,532
2023-07-23T14:00:00,119720.0,119730.0,119720.0,119730.0,4155
2023-07-23T14:30:00,119730.0,121470.0,119730.0,121470.0,51892
2023-07-24T09:00:00,121700.0,122850.0,120130.0,121260.0,71282
2023-07-24T09:30:00,121970.0,123370.0,121970.0,122660.0,119933
2023-07-24T10:00:00,122660.0,122660.0,121410.0,121410.0,25292
2023-07-24T10:30:00,121450.0,122500.0,121450.0,121940.0,56343
2023-07-24T11:00:00,121840.0,121940.0,121520.0,121530.0,12749
2023-07-24T11:30:00,121530.0,121930.0,121460.0,121930.0,9106
2023-07-24T12:00:00,121940.0,122470.0,121710.0,122420.0,29054
2023-07-24T12:30:00,122230.0,122410.0,122060.0,122400.0,12556
2023-07-24T13:00:00,122400.0,122470.0,122070.0,122200.0,5605
2023-07-24T13:30:00,122260.0,122720.0,122260.0,122720.0,6305
2023-07-24T14:00:00,122700.0,122920.0,122390.0,122900.0,59786
2023-07-24T14:30:00,122880.0,122880.0,122500.0,122680.0,10288
2023-07-25T09:00:00,124000.0,124000.0,122550.0,123110.0,53228
2023-07-25T09:30:00,123110.0,123450.0,122800.0,122900.0,28901
2023-07-25T10:00:00,122800.0,122970.0,121000.0,121020.0,47423
2023-07-25T10:30:00,121660.0,122200.0,121110.0,121150.0,8726
2023-07-25T11:00:00,122150.0,122150.0,121200.0,121410.0,14014
2023-07-25T11:30:00,121410.0,121730.0,121200.0,121660.0,15466
2023-07-25T12:00:00,121210.0,121860.0,121200.0,121860.0,24458
2023-07-25T12:30:00,121700.0,121900.0,121500.0,121500.0,12636
2023-07-25T13:00:00,121510.0,121860.0,121510.0,121860.0,4582
2023-07-25T13:30:00,121520.0,121850.0,121000.0,121850.0,1700645
2023-07-25T14:00:00,121200.0,121800.0,121200.0,121700.0,3020
2023-07-25T14:30:00,121750.0,121750.0,121700.0,121700.0,2720
2023-07-26T09:00:00,121600.0,121600.0,119100.0,120220.0,3457782
2023-07-26T09:30:00,120900.0,122700.0,120900.0,122480.0,43394
2023-07-26T10:00:00,122480.0,122480.0,121680.0,122200.0,68804
2023-07-26T10:30:00,122200.0,122590.0,120510.0,120510.0,108716
2023-07-26T11:00:00,121470.0,121470.0,120870.0,120920.0,22558
2023-07-26T11:30:00,121320.0,121790.0,120950.0,121550.0,21140
2023-07-26T12:00:00,121310.0,121780.0,121100.0,121700.0,109234
2023-07-26T12:30:00,121650.0,121780.0,121600.0,121630.0,68734
2023-07-26T13:00:00,121780.0,121780.0,121780.0,121780.0,5058
2023-07-26T13:30:00,121780.0,121780.0,121680.0,121680.0,11890
2023-07-26T14:00:00,121780.0,122000.0,121780.0,122000.0,33412
2023-07-26T14:30:00,121790.0,122010.0,121180.0,121680.0,72848
2023-07-29T10:00:00,121620.0,121620.0,121120.0,121410.0,43592
2023-07-29T10:30:00,121410.0,121500.0,121100.0,121100.0,9136
2023-07-29T11:00:00,121100.0,121100.0,120810.0,120850.0,6447
2023-07-29T11:30:00,120890.0,121300.0,120890.0,120910.0,10704
2023-07-29T12:00:00,120910.0,121310.0,120280.0,120280.0,22213
2023-07-29T12:30:00,120290.0,120350.0,120290.0,120350.0,5905
2023-07-29T13:00:00,120990.0,121000.0,120990.0,120990.0,3424
2023-07-29T13:30:00,120450.0,120500.0,120390.0,120450.0,10589
2023-07-29T14:00:00,120820.0,120990.0,120820.0,120990.0,617
2023-07-29T14:30:00,120940.0,120940.0,120540.0,120540.0,1777
2023-07-30T09:00:00,120500.0,121300.0,119600.0,119600.0,44313
2023-07-30T09:30:00,120240.0,120240.0,118500.0,118530.0,128712
2023-07-30T10:00:00,118520.0,119000.0,118000.0,119000.0,41317
2023-07-30T10:30:00,119300.0,119400.0,118900.0,119000.0,11432
2023-07-30T11:00:00,119010.0,119400.0,118980.0,119200.0,36237
2023-07-30T11:30:00,119300.0,119610.0,119150.0,119150.0,20190
2023-07-30T12:00:00,119150.0,119150.0,118380.0,118420.0,27538
2023-07-30T12:30:00,118890.0,119070.0,118360.0,118400.0,11152
2023-07-30T13:00:00,118440.0,118980.0,118430.0,118980.0,3191
2023-07-30T13:30:00,118950.0,118950.0,118950.0,118950.0,190
2023-07-30T14:00:00,118940.0,118950.0,118680.0,118680.0,877
2023-07-30T14:30:00,118900.0,119100.0,118890.0,119100.0,8323
2023-07-31T09:00:00,120400.0,120890.0,118540.0,119000.0,41192
2023-07-31T09:30:00,119040.0,119430.0,118610.0,118800.0,22506
2023-07-31T10:00:00,118990.0,120000.0,118810.0,119720.0,36943
2023-07-31T10:30:00,119640.0,119710.0,119480.0,119500.0,21154
2023-07-31T11:00:00,119490.0,119490.0,119010.0,119470.0,16023
2023-07-31T11:30:00,119110.0,119600.0,118850.0,119280.0,42948
2023-07-31T12:00:00,119110.0,119710.0,119110.0,119710.0,33056
2023-07-31T12:30:00,119710.0,120790.0,119710.0,120610.0,11575
2023-07-31T13:00:00,120390.0,120390.0,119900.0,119900.0,6068
2023-07-31T13:30:00,120000.0,120200.0,119810.0,119860.0,4723
2023-07-31T14:00:00,119890.0,120390.0,119870.0,120340.0,14551
2023-07-31T14:30:00,119900.0,120380.0,119900.0,120380.0,28699
2023-08-01T09:00:00,121000.0,121560.0,120000.0,120830.0,62275
2023-08-01T09:30:00,120830.0,121200.0,120300.0,120960.0,196360
2023-08-01T10:00:00,120510.0,120920.0,120350.0,120350.0,19147
2023-08-01T10:30:00,120400.0,120800.0,120350.0,120480.0,5919
2023-08-01T11:00:00,120740.0,120740.0,120400.0,120500.0,22181
2023-08-01T11:30:00,120500.0,120980.0,120500.0,120980.0,79597
2023-08-01T12:00:00,120880.0,122390.0,120700.0,122290.0,65158
2023-08-01T12:30:00,122300.0,123190.0,122300.0,123000.0,110724
2023-08-01T13:00:00,123000.0,123200.0,122500.0,123000.0,80141
2023-08-01T13:30:00,123000.0,123050.0,122450.0,122450.0,34717
2023-08-01T14:00:00,122500.0,123010.0,122500.0,123000.0,100851
2023-08-01T14:30:00,123060.0,123490.0,122920.0,123490.0,30262
2023-08-05T09:00:00,122100.0,123980.0,122100.0,123350.0,156730
2023-08-05T09:30:00,123040.0,124790.0,123040.0,124690.0,346576
2023-08-05T10:00:00,124690.0,124790.0,123850.0,124490.0,330530
2023-08-05T10:30:00,123890.0,124010.0,123880.0,123880.0,64706
2023-08-05T11:00:00,124000.0,124000.0,123890.0,123970.0,97377
2023-08-05T11:30:00,124200.0,124490.0,123980.0,124100.0,316035
2023-08-05T12:00:00,124100.0,124660.0,124090.0,124660.0,268483
2023-08-05T12:30:00,124660.0,124660.0,124400.0,124500.0,51708
2023-08-05T13:00:00,124490.0,124600.0,124460.0,124550.0,34258
2023-08-05T13:30:00,124480.0,124510.0,124110.0,124110.0,42689
2023-08-05T14:00:00,124110.0,124200.0,123880.0,123880.0,16332
2023-08-05T14:30:00,123880.0,124390.0,123730.0,124370.0,70334
2023-08-06T09:00:00,123150.0,123750.0,120600.0,123010.0,161298
2023-08-06T09:30:00,123080.0,123330.0,122710.0,122780.0,59451
2023-08-06T10:00:00,122720.0,122780.0,122690.0,122690.0,44211
2023-08-06T10:30:00,122690.0,122870.0,122500.0,122590.0,27510
2023-08-06T11:00:00,122260.0,123200.0,122100.0,122800.0,133879
2023-08-06T11:30:00,122800.0,123150.0,122740.0,123000.0,24771
2023-08-06T12:00:00,122880.0,123160.0,122760.0,122900.0,64991
2023-08-06T12:30:00,123000.0,123100.0,122770.0,122900.0,1929
2023-08-06T13:00:00,122900.0,123000.0,122900.0,123000.0,7000
2023-08-06T13:30:00,123000.0,123000.0,123000.0,123000.0,4560
2023-08-06T14:00:00,123000.0,123240.0,122930.0,123100.0,30866
2023-08-06T14:30:00,123100.0,123220.0,122930.0,123000.0,10578
2023-08-07T09:00:00,123470.0,124400.0,123310.0,123780.0,55845
2023-08-07T09:30:00,123780.0,123800.0,123300.0,123310.0,62966
2023-08-07T10:00:00,123320.0,123430.0,122900.0,123200.0,75322
2023-08-07T10:30:00,123200.0,123660.0,123190.0,123390.0,80318
2023-08-07T11:00:00,123500.0,123510.0,123390.0,123510.0,20924
2023-08-07T11:30:00,123390.0,123390.0,122880.0,122890.0,72230
2023-08-07T12:00:00,122890.0,122910.0,122870.0,122890.0,106628
2023-08-07T12:30:00,122870.0,124380.0,122870.0,123130.0,87627
2023-08-07T13:00:00,123130.0,123600.0,123120.0,123120.0,3185
2023-08-07T13:30:00,123120.0,123700.0,122990.0,123020.0,22554
2023-08-07T14:00:00,123020.0,123490.0,123010.0,123010.0,1421
2023-08-07T14:30:00,123010.0,123500.0,123000.0,123000.0,14056
2023-08-08T09:00:00,123000.0,123000.0,121660.0,122200.0,190551
2023-08-08T09:30:00,122200.0,122800.0,122200.0,122530.0,33442
2023-08-08T10:00:00,122530.0,122790.0,122530.0,122550.0,10895
2023-08-08T10:30:00,122540.0,124500.0,122130.0,122350.0,851616
2023-08-08T11:00:00,122370.0,122380.0,122300.0,122300.0,7707
2023-08-08T11:30:00,122300.0,122300.0,122000.0,122100.0,13942
2023-08-08T12:00:00,122290.0,122290.0,122000.0,122000.0,48184
2023-08-08T12:30:00,121940.0,125530.0,121940.0,125530.0,3188650
2023-08-08T13:00:00,125000.0,125000.0,123280.0,123340.0,524
2023-08-08T13:30:00,123350.0,123350.0,123280.0,123300.0,34794
2023-08-08T14:00:00,123300.0,123350.0,123010.0,123350.0,48836
2023-08-08T14:30:00,123500.0,123800.0,123500.0,123690.0,2836
2023-08-09T09:00:00,124960.0,125810.0,123000.0,124500.0,82165
2023-08-09T09:30:00,124500.0,124890.0,124200.0,124650.0,24723
2023-08-09T10:00:00,124640.0,124640.0,124020.0,124020.0,17728
2023-08-09T10:30:00,124020.0,124020.0,123690.0,123690.0,9620
2023-08-09T11:00:00,123850.0,124000.0,123360.0,123360.0,16081
2023-08-09T14:30:00,123010.0,123400.0,122970.0,122980.0,7098
2023-08-12T09:00:00,122100.0,122280.0,120000.0,120100.0,214517
2023-08-12T09:30:00,120100.0,120390.0,119810.0,120390.0,55192
2023-08-12T10:00:00,120170.0,120170.0,120110.0,120120.0,15252
2023-08-12T10:30:00,120120.0,120360.0,119960.0,119970.0,54080
2023-08-12T11:00:00,120300.0,120300.0,119930.0,120100.0,12333
2023-08-12T11:30:00,120100.0,120100.0,119930.0,119930.0,40375
2023-08-12T12:00:00,119930.0,120100.0,119810.0,119820.0,36111
2023-08-12T12:30:00,119950.0,119950.0,119650.0,119650.0,42813
2023-08-12T13:00:00,119950.0,119950.0,119500.0,119500.0,25115
2023-08-12T13:30:00,119600.0,119600.0,119280.0,119280.0,63855
2023-08-12T14:00:00,119290.0,119290.0,119280.0,119280.0,74738
2023-08-12T14:30:00,119800.0,119920.0,119800.0,119910.0,1363
2023-08-13T09:00:00,119200.0,119630.0,119010.0,119620.0,11923
2023-08-13T09:30:00,119630.0,119990.0,119600.0,119650.0,12488
2023-08-13T10:00:00,119990.0,120470.0,119700.0,120070.0,8860
2023-08-13T10:30:00,120070.0,120670.0,120070.0,120670.0,21561
2023-08-13T11:00:00,120420.0,121250.0,120360.0,121200.0,83611
2023-08-13T11:30:00,121100.0,121100.0,120680.0,120680.0,8752
2023-08-13T12:00:00,120750.0,120800.0,120690.0,120800.0,38560
2023-08-13T12:30:00,120800.0,121180.0,120800.0,121120.0,3866
2023-08-13T13:00:00,121110.0,121400.0,121010.0,121400.0,27266
2023-08-13T13:30:00,121100.0,121380.0,121100.0,121380.0,1805
2023-08-13T14:00:00,121380.0,121470.0,121030.0,121470.0,27740
2023-08-13T14:30:00,121150.0,121690.0,121150.0,121690.0,11035
2023-08-14T09:00:00,122320.0,122320.0,121000.0,121700.0,35399
2023-08-14T09:30:00,121700.0,121700.0,121320.0,121320.0,16165
2023-08-14T10:00:00,121320.0,121350.0,121100.0,121100.0,46271
2023-08-14T10:30:00,121050.0,121300.0,121020.0,121100.0,19762
2023-08-14T11:00:00,121250.0,121300.0,120890.0,120890.0,31299
2023-08-14T11:30:00,120800.0,120880.0,120610.0,120880.0,27102
2023-08-14T12:00:00,120880.0,121020.0,120550.0,120600.0,26811
2023-08-14T12:30:00,120550.0,120800.0,120550.0,120550.0,3004
2023-08-14T13:00:00,120700.0,120700.0,120550.0,120550.0,1743
2023-08-14T13:30:00,120550.0,120650.0,120450.0,120450.0,8897
2023-08-14T14:00:00,120410.0,120410.0,120030.0,120030.0,1532
2023-08-14T14:30:00,120050.0,120300.0,120040.0,120100.0,3049
2023-08-15T09:00:00,121090.0,121090.0,119000.0,119700.0,214230
2023-08-15T09:30:00,119700.0,119730.0,119100.0,119100.0,46722
2023-08-15T10:00:00,119100.0,119500.0,119100.0,119200.0,22980
2023-08-15T10:30:00,119400.0,119790.0,119220.0,119790.0,40016
2023-08-15T11:00:00,119800.0,119990.0,119450.0,119620.0,25473
2023-08-15T11:30:00,119990.0,119990.0,119650.0,119650.0,3484
2023-08-15T12:00:00,119650.0,119850.0,119500.0,119500.0,58965
2023-08-15T12:30:00,119630.0,119920.0,119470.0,119470.0,8997
2023-08-15T13:00:00,119470.0,119470.0,119470.0,119470.0,781
2023-08-15T13:30:00,119460.0,119470.0,119460.0,119470.0,1863
2023-08-15T14:00:00,119470.0,119470.0,119470.0,119470.0,51
2023-08-15T14:30:00,119470.0,119470.0,119020.0,119020.0,16991
2023-08-16T09:00:00,118900.0,119900.0,118900.0,119800.0,4407
2023-08-16T09:30:00,119340.0,119870.0,119210.0,119210.0,10494
2023-08-16T10:00:00,119220.0,119220.0,118550.0,118570.0,38209
2023-08-16T10:30:00,118570.0,119180.0,118560.0,118660.0,5064
2023-08-16T11:00:00,118710.0,119150.0,118710.0,119130.0,3208
2023-08-16T11:30:00,119070.0,119070.0,118570.0,118580.0,9282
2023-08-16T12:00:00,118600.0,119110.0,118600.0,118610.0,52322
2023-08-16T12:30:00,118610.0,119340.0,118610.0,118650.0,116317
2023-08-16T13:00:00,118660.0,118670.0,118620.0,118620.0,1984
2023-08-16T13:30:00,118620.0,118640.0,118610.0,118620.0,5525
2023-08-16T14:00:00,118630.0,118900.0,118600.0,118700.0,19951
2023-08-16T14:30:00,118930.0,119340.0,118900.0,119340.0,4421
2023-08-19T09:00:00,118840.0,119000.0,118070.0,118300.0,27307
2023-08-19T09:30:00,118150.0,118150.0,117240.0,117240.0,46811
2023-08-19T10:00:00,117240.0,118030.0,117110.0,117450.0,172798
2023-08-19T10:30:00,117760.0,117980.0,117130.0,117200.0,208170
2023-08-19T11:00:00,117200.0,117850.0,116020.0,116250.0,239339
2023-08-19T11:30:00,116250.0,117000.0,116250.0,116280.0,12553
2023-08-19T12:00:00,116290.0,116770.0,116270.0,116770.0,14574
2023-08-19T12:30:00,116290.0,116600.0,116040.0,116100.0,16716
2023-08-19T13:00:00,116200.0,116200.0,116200.0,116200.0,700
2023-08-19T13:30:00,116200.0,116680.0,116150.0,116150.0,1330
2023-08-19T14:00:00,116150.0,116160.0,116150.0,116160.0,535
2023-08-19T14:30:00,116180.0,116180.0,116090.0,116090.0,32363
2023-08-20T09:00:00,115910.0,116970.0,115910.0,116620.0,93814
2023-08-20T09:30:00,116250.0,116840.0,116250.0,116690.0,47968
2023-08-20T10:00:00,116680.0,116820.0,116530.0,116820.0,18906
2023-08-20T10:30:00,116820.0,117500.0,116550.0,116630.0,62632
2023-08-20T11:00:00,116630.0,117690.0,116630.0,117230.0,6858
2023-08-20T11:30:00,117360.0,117680.0,117210.0,117210.0,5162
2023-08-20T12:00:00,117210.0,117580.0,116500.0,117470.0,376862
2023-08-20T12:30:00,117480.0,117500.0,116840.0,117440.0,11793
2023-08-20T13:00:00,117430.0,117440.0,117420.0,117440.0,3473
2023-08-20T13:30:00,117410.0,117410.0,116730.0,116800.0,74184
2023-08-20T14:00:00,116810.0,117000.0,116800.0,117000.0,43933
2023-08-20T14:30:00,116800.0,117070.0,116790.0,117000.0,29901
2023-08-21T09:00:00,117760.0,117820.0,117240.0,117510.0,18938
2023-08-21T09:30:00,117530.0,118800.0,117530.0,118000.0,88822
2023-08-21T10:00:00,118300.0,118500.0,117660.0,118000.0,12206
2023-08-21T10:30:00,118000.0,118000.0,117510.0,117650.0,57980
2023-08-21T11:00:00,117630.0,117630.0,117440.0,117440.0,7262
2023-08-21T11:30:00,117440.0,117510.0,117440.0,117450.0,73491
2023-08-21T12:00:00,117500.0,118000.0,117420.0,117420.0,67468
2023-08-21T12:30:00,117430.0,117430.0,117430.0,117430.0,69
2023-08-21T13:00:00,117690.0,117710.0,117690.0,117710.0,100
2023-08-21T14:00:00,117640.0,117640.0,117430.0,117430.0,1387
2023-08-21T14:30:00,117430.0,117630.0,117430.0,117430.0,1789
2023-08-22T09:00:00,117000.0,117600.0,117000.0,117400.0,3126
2023-08-22T09:30:00,117220.0,117220.0,117000.0,117000.0,18013
2023-08-22T10:00:00,117010.0,117180.0,116500.0,116500.0,57532
2023-08-22T13:30:00,115580.0,115580.0,115560.0,115580.0,1126
2023-08-22T14:00:00,115980.0,116030.0,115980.0,116030.0,2024
2023-08-22T14:30:00,116030.0,117350.0,116030.0,117350.0,8250
2023-08-23T09:00:00,117600.0,117600.0,116230.0,116250.0,2453
2023-08-23T09:30:00,116250.0,116990.0,116220.0,116900.0,16418
2023-08-23T10:00:00,116800.0,117380.0,116360.0,117380.0,12689
2023-08-23T10:30:00,117300.0,117300.0,116630.0,116880.0,11838
2023-08-23T11:00:00,116880.0,119000.0,116860.0,117880.0,1075617
2023-08-23T11:30:00,117870.0,118600.0,117350.0,118600.0,27807
2023-08-23T12:00:00,118110.0,120450.0,118110.0,120400.0,106908
2023-08-23T12:30:00,120400.0,120710.0,120120.0,120710.0,21217
2023-08-23T13:00:00,120800.0,120800.0,120450.0,120500.0,10437
2023-08-23T13:30:00,120500.0,120700.0,120130.0,120600.0,43432
2023-08-23T14:00:00,120200.0,120790.0,120200.0,120790.0,4845
2023-08-23T14:30:00,120790.0,120890.0,120580.0,120890.0,29700
2023-08-26T09:00:00,119150.0,122990.0,119150.0,121230.0,151083
2023-08-26T09:30:00,121450.0,121600.0,121210.0,121290.0,39980
2023-08-26T10:00:00,121300.0,121600.0,121300.0,121600.0,48836
2023-08-26T10:30:00,121600.0,122300.0,121490.0,122140.0,98871
2023-08-26T11:00:00,122300.0,123250.0,122300.0,123100.0,136994
2023-08-26T11:30:00,123100.0,123200.0,122500.0,122920.0,151149
2023-08-26T12:00:00,122910.0,123240.0,122600.0,123000.0,340025
2023-08-26T12:30:00,123000.0,123900.0,123000.0,123730.0,153782
2023-08-26T13:00:00,123730.0,123860.0,123290.0,123330.0,18520
2023-08-26T13:30:00,123350.0,123590.0,123350.0,123590.0,6678
2023-08-26T14:00:00,123510.0,123660.0,123450.0,123490.0,13060
2023-08-26T14:30:00,123650.0,123650.0,123210.0,123210.0,307401
2023-08-27T09:00:00,123300.0,125250.0,123000.0,125250.0,108842
2023-08-27T09:30:00,125250.0,126660.0,125000.0,126000.0,474115
2023-08-27T10:00:00,126200.0,127050.0,126060.0,127000.0,178802
2023-08-27T10:30:00,127000.0,128200.0,126620.0,127000.0,242991
2023-08-27T11:00:00,126990.0,126990.0,125000.0,125720.0,367017
2023-08-27T11:30:00,125730.0,125730.0,124650.0,124760.0,167376
2023-08-27T12:00:00,124760.0,125730.0,124740.0,125660.0,87974
2023-08-27T12:30:00,125660.0,125730.0,125590.0,125730.0,43513
2023-08-27T13:00:00,125730.0,125940.0,125730.0,125810.0,20454
2023-08-27T13:30:00,125820.0,126000.0,125800.0,125830.0,31474
2023-08-27T14:00:00,125970.0,126040.0,125860.0,126040.0,13944
2023-08-27T14:30:00,126070.0,127110.0,126040.0,127100.0,35039
2023-08-28T09:00:00,128000.0,128690.0,125860.0,128000.0,399925
2023-08-28T09:30:00,127900.0,127900.0,126500.0,126970.0,98668
2023-08-28T10:00:00,127000.0,127980.0,127000.0,127810.0,79599
2023-08-28T10:30:00,127900.0,128230.0,127050.0,127050.0,207485
2023-08-28T11:00:00,127050.0,127740.0,126600.0,126600.0,116986
2023-08-28T11:30:00,126570.0,127000.0,126030.0,126790.0,325459
2023-08-28T12:00:00,126780.0,126780.0,125590.0,125800.0,98500
2023-08-28T12:30:00,125790.0,125960.0,125680.0,125730.0,38181
2023-08-28T13:00:00,125790.0,125900.0,125790.0,125800.0,4638
2023-08-28T13:30:00,125800.0,125990.0,125800.0,125990.0,1478
2023-08-28T14:00:00,125990.0,125990.0,125800.0,125800.0,4946
2023-08-28T14:30:00,126000.0,126000.0,125810.0,125820.0,1431
2023-08-29T09:00:00,126000.0,129000.0,125720.0,128500.0,296841
2023-08-29T09:30:00,128510.0,128510.0,127600.0,127600.0,214701
2023-08-29T10:00:00,127600.0,127900.0,127000.0,127460.0,117380
2023-08-29T10:30:00,127310.0,127440.0,126600.0,126700.0,55180
2023-08-29T11:00:00,126700.0,126900.0,126500.0,126760.0,986066
2023-08-29T11:30:00,126610.0,126890.0,126600.0,126860.0,11460
2023-08-29T12:00:00,126880.0,126990.0,126860.0,126860.0,54315
2023-08-29T12:30:00,126860.0,126890.0,126560.0,126580.0,57080
2023-08-29T13:00:00,126560.0,126560.0,126100.0,126230.0,137814
2023-08-29T13:30:00,126110.0,126600.0,126100.0,126500.0,94374
2023-08-29T14:00:00,126600.0,126880.0,126310.0,126730.0,4796
2023-08-29T14:30:00,126730.0,126910.0,126730.0,126910.0,6824
2023-08-30T09:00:00,126990.0,126990.0,125640.0,126720.0,11078
2023-08-30T09:30:00,126700.0,127870.0,126680.0,127490.0,42055
2023-08-30T10:00:00,127490.0,129000.0,127490.0,128100.0,284100
2023-08-30T10:30:00,128090.0,129000.0,128090.0,128340.0,17507
2023-08-30T11:00:00,128200.0,128380.0,128160.0,128330.0,13038
2023-08-30T11:30:00,128300.0,128300.0,128050.0,128080.0,46395
